id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,id_vial,desc_clase,desc_nombre,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra,cal_edificio
108,270020492,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,31009355,1,102500,CALLE                   ,BENIMAMET                                         ,NUM,95,28021,1,Puerta Calle,1,Abierto,10,,01,20,,,PEREZ CAFETERIA,1,Anual,1,Abierta,10.29,10.29,30/04/2014,31009355,1,102500,CALLE                   ,BENIMAMET                                         ,NUM,95,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,6,6.0,24,24.0,  
783,270058035,2,ARGANZUELA          ,206,PALOS DE LA FRONTERA,11010246,1,234600,CALLE                   ,DELICIAS                                          ,NUM,2,28045,1,Puerta Calle,1,Abierto,20,,PB,02,,,BAR TEIDE,2,Estacional,1,Abierta,35.88,,01/08/2014,11010246,1,234600,CALLE                   ,DELICIAS                                          ,NUM,2,  ,Acera,,,,,1,0.0,10,0.0,40,0.0,  
114,170000009,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128661,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,78,28041,1,Puerta Calle,1,Abierto,40,,PB,01,,,JOSE,1,Anual,1,Abierta,27.0,27.0,30/04/2014,11128661,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,78,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,7,7.0,28,28.0,  
785,280018161,2,ARGANZUELA          ,201,IMPERIAL            ,20007234,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,4,28005,1,Puerta Calle,1,Abierto,10,,PB,05,,,CAFETERIA IMPERIAL IV,2,Estacional,1,Abierta,11.7,,01/08/2014,20007234,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,4,  ,Acera,,,,,0,0.0,5,0.0,20,0.0,  
117,270182385,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126782,1,654350,CALLE                   ,SAHARA                                            ,NUM,48,28041,1,Puerta Calle,1,Abierto,10,,PB,03,,,EL PORTON,1,Anual,1,Abierta,70.92,33.48,30/04/2014,11126782,1,654350,CALLE                   ,SAHARA                                            ,NUM,48,  ,Otros,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,24,11.0,82,35.0,  
797,270544240,14,MORATALAZ           ,1406,VINATEROS           ,31003835,1,134950,CALLE                   ,CAÑADA                                            ,NUM,17,28030,0,Agrupado,9,Baja Reunificación,0,,PB,EX,445234.56,4472900.5,BAR EL MERCADO,1,Anual,1,Abierta,23.17,23.17,04/08/2014,31003835,1,134950,CALLE                   ,CAÑADA                                            ,NUM,17,  ,Acera,10:00:00,22:00:00,10:00:00,22:00:00,0,0.0,6,0.0,18,0.0,  
127,270055919,2,ARGANZUELA          ,203,CHOPERA             ,11008965,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,29,28045,1,Puerta Calle,1,Abierto,30,,PB,01,,,CAFETERIA LOA,1,Anual,1,Abierta,27.93,27.93,30/04/2014,11008965,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,29,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,0.0,26,0.0,  
817,270539935,5,CHAMARTIN           ,506,CASTILLA            ,11027304,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,254,28046,1,Puerta Calle,1,Abierto,10,,PB,01,,,CASA NARCISA,1,Anual,1,Abierta,122.7,120.0,19/08/2014,11027304,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,254,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,37,37.0,115,115.0,  
128,200001508,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11134068,1,762600,CALLE                   ,VALDECANILLAS                                     ,NUM,49,28037,1,Puerta Calle,1,Abierto,10,,PB,01,,,CASA BLASIUS,1,Anual,1,Abierta,45.22,45.22,06/05/2014,11134068,1,762600,CALLE                   ,VALDECANILLAS                                     ,NUM,49,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,14,14.0,56,56.0,  
818,280022757,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11025718,1,329800,CALLE                   ,GENERAL GALLEGOS                                  ,NUM,1,28036,1,Puerta Calle,1,Abierto,10,,PB,01,,,RESTAURANTE LA CHAMARTINA- PEPA,1,Anual,1,Abierta,65.91,32.95,19/08/2014,11025718,1,329800,CALLE                   ,GENERAL GALLEGOS                                  ,NUM,1,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,2,1.0,23,11.0,46,22.0,  
129,270458555,12,USERA               ,1205,MOSCARDO            ,20094827,1,282700,CALLE                   ,EUGENIO CAXES                                     ,NUM,14,28026,1,Puerta Calle,1,Abierto,10,01,PB,02,,,FEITO,1,Anual,1,Abierta,39.06,39.06,06/05/2014,11083701,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,101,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,20,20.0,63,63.0,  
819,270443540,5,CHAMARTIN           ,502,PROSPERIDAD         ,11022382,1,172300,CALLE                   ,CLARA DEL REY                                     ,NUM,59,28002,1,Puerta Calle,1,Abierto,40,01,PB,01,,,VIPS,1,Anual,1,Abierta,26.88,26.88,19/08/2014,11022382,1,172300,CALLE                   ,CLARA DEL REY                                     ,NUM,59,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,17,17.0,30,30.0,  
132,270157776,12,USERA               ,1207,PRADOLONGO          ,11086915,1,246000,CALLE                   ,DOLORES BARRANCO                                  ,NUM,50,28026,1,Puerta Calle,1,Abierto,10,,PB,A,,,BAR PISCIS,1,Anual,1,Abierta,20.77,20.77,06/05/2014,11086915,1,246000,CALLE                   ,DOLORES BARRANCO                                  ,NUM,50,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,11,11.0,23,23.0,  
820,270097871,5,CHAMARTIN           ,502,PROSPERIDAD         ,11027468,1,210200,CALLE                   ,CORAZON DE MARIA                                  ,NUM,48,28002,1,Puerta Calle,1,Abierto,10,,PB,01,,,BURGER KING,1,Anual,1,Abierta,32.12,32.12,19/08/2014,11027468,1,210200,CALLE                   ,CORAZON DE MARIA                                  ,NUM,48, B,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,10,10.0,40,40.0, B
123,270220539,2,ARGANZUELA          ,206,PALOS DE LA FRONTERA,11010402,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,2,28045,1,Puerta Calle,1,Abierto,40,,PB,05,,,BAR-RESTAURANTE PANDO,1,Anual,1,Abierta,44.35,44.35,30/04/2014,20008362,1,264800,PLAZA                   ,EMPERADOR CARLOS V                                ,NUM,6,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,15,15.0,40,40.0,  
1028,280048252,8,FUENCARRAL-EL PARDO ,803,PEÑA GRANDE         ,20073852,1,587600,CALLE                   ,PICO BALAITUS                                     ,NUM,42,28035,1,Puerta Calle,1,Abierto,20,,PB,2B,,,BARVENTU,1,Anual,1,Abierta,40.44,40.44,05/11/2014,20073852,1,587600,CALLE                   ,PICO BALAITUS                                     ,NUM,42,  ,Superficie en parcela privada,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,16,16.0,47,47.0,  
130,270524837,12,USERA               ,1205,MOSCARDO            ,11083731,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,137,28026,1,Puerta Calle,1,Abierto,20,,PB,4,,,BAR RESTAURANTE,1,Anual,1,Abierta,24.72,24.72,06/05/2014,11083731,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,137,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,6,6.0,24,24.0,  
1030,40001117,4,SALAMANCA           ,402,GOYA                ,11015240,1,88998603,CALLE                   ,ALCALA                                            ,NUM,102,28009,1,Puerta Calle,1,Abierto,30,,PB,,,,JUANCHO'S,1,Anual,1,Abierta,32.59,32.59,06/11/2014,11015252,1,341900,CALLE                   ,GOYA                                              ,NUM,95,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,11,11.0,36,36.0,  
143,280060672,18,VILLA DE VALLECAS   ,1803,ENSANCHE DE VALLECAS,31029037,1,31000471,AVENIDA                 ,GRAN VIA DEL SURESTE                              ,NUM,32,28051,1,Puerta Calle,1,Abierto,20,,PB,02,,,HELADERÍA TUCHI,1,Anual,1,Abierta,72.2,42.4,07/05/2014,31029037,1,31000471,AVENIDA                 ,GRAN VIA DEL SURESTE                              ,NUM,32, F,Bulevar,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,20,12.0,80,48.0, F
1034,280018302,2,ARGANZUELA          ,202,ACACIAS             ,20104298,1,917,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,NUM,38,28005,1,Puerta Calle,1,Abierto,20,,PB,02,,,LOUNGE XI ORIENTAL,1,Anual,1,Abierta,55.55,55.55,11/11/2014,20104298,1,917,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,NUM,38,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,10,10.0,40,40.0,  
149,270519524,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052284,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,11,28008,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,OCHO Y MEDIO LIBROS DE CINE,1,Anual,1,Abierta,19.46,19.46,09/05/2014,11052284,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,11,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,8.0,31,31.0,  
1042,270539695,1,CENTRO              ,102,EMBAJADORES         ,11002193,1,152400,CALLE                   ,CASINO                                            ,NUM,16,28005,1,Puerta Calle,1,Abierto,10,,PB,,,,RESTAURANTE GIBRALTAR,1,Anual,1,Abierta,26.46,26.46,12/11/2014,11002193,1,152400,CALLE                   ,CASINO                                            ,NUM,16,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,9,9.0,31,31.0,  
154,270217569,12,USERA               ,1205,MOSCARDO            ,11085130,1,472000,CALLE                   ,MARCELO USERA                                     ,NUM,164,28026,1,Puerta Calle,1,Abierto,50,,SO,05,,,BAR,1,Anual,1,Abierta,85.89,85.89,09/05/2014,11085122,1,668700,CALLE                   ,SAN FILIBERTO                                     ,NUM,8,  ,Plaza peatonal,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,17,6.0,68,24.0,  
1047,280010781,1,CENTRO              ,105,UNIVERSIDAD         ,11006373,1,201800,PLAZA                   ,COMENDADORAS                                      ,NUM,1,28015,1,Puerta Calle,1,Abierto,30,,PB,01,,,LA CANTINA DE BIRRA,2,Estacional,1,Abierta,12.06,,12/11/2014,11006429,1,624200,CALLE                   ,QUIÑONES                                          ,NUM,21,  ,Calle peatonal,,,,,0,0.0,4,0.0,15,0.0,  
159,270280806,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128792,1,109950,CALLE                   ,BOHEMIOS                                          ,NUM,12,28041,1,Puerta Calle,1,Abierto,20,,PB,A,,,VENTA CARMONA,1,Anual,1,Abierta,58.74,58.74,09/05/2014,11128792,1,109950,CALLE                   ,BOHEMIOS                                          ,NUM,12,  ,Calle peatonal,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,16,16.0,64,64.0,  
1062,10002297,1,CENTRO              ,106,SOL                 ,11007826,1,68300,CALLE                   ,ARENAL                                            ,NUM,6,28013,1,Puerta Calle,1,Abierto,10,,PB,45,,,TACO BELL,1,Anual,1,Abierta,9.84,9.84,13/11/2014,11007826,1,68300,CALLE                   ,ARENAL                                            ,NUM,6,  ,Plaza peatonal,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,6,6.0,12,12.0,  
163,270191062,17,VILLAVERDE          ,1705,LOS ANGELES         ,11143042,1,426695,CALLE                   ,LA DOLOROSA                                       ,NUM,11,28041,1,Puerta Calle,1,Abierto,10,,PB,A,,,EL PILAR,1,Anual,1,Abierta,123.14,123.14,09/05/2014,11143042,1,426695,CALLE                   ,LA DOLOROSA                                       ,NUM,11,  ,Otros,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,25,17.0,76,44.0,  
1071,270439965,11,CARABANCHEL         ,1102,OPAÑEL              ,31046157,1,549100,AVENIDA                 ,OPORTO                                            ,NUM,34,28019,1,Puerta Calle,1,Abierto,130,,PB,04,,,TEXOLA CLUB DE ROCK,2,Estacional,1,Abierta,45.28,,17/11/2014,11070173,1,549100,AVENIDA                 ,OPORTO                                            ,NUM,38,  ,Superficie en parcela privada,,,,,0,,7,,28,,  
164,270181096,17,VILLAVERDE          ,1701,SAN ANDRES          ,11123845,1,247700,CALLE                   ,DOMINGO PARRAGA                                   ,NUM,6,28021,1,Puerta Calle,1,Abierto,20,,PB,C,,,LA CASA DEL PICA POLLO,2,Estacional,1,Abierta,21.06,21.06,09/05/2014,11123845,1,247700,CALLE                   ,DOMINGO PARRAGA                                   ,NUM,6,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,9,0.0,27,0.0,  
1079,270220224,1,CENTRO              ,106,SOL                 ,20006710,1,276100,CALLE                   ,ESPOZ Y MINA                                      ,NUM,5,28012,1,Puerta Calle,1,Abierto,40,,PB,04,,,BAR EL  ROCIO,1,Anual,1,Abierta,2.88,2.88,17/11/2014,20006716,1,495200,PASAJE                  ,MATHEU                                            ,NUM,2,  ,Calle peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,2,2.0,4,4.0,  
165,170000796,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128847,1,561025,CALLE                   ,PAN Y TOROS                                       ,NUM,37,28041,1,Puerta Calle,1,Abierto,50,,SO,D,,,BAR EL RINCON DEL QUIJOTE,1,Anual,1,Abierta,53.2,21.6,09/05/2014,11128847,1,561025,CALLE                   ,PAN Y TOROS                                       ,NUM,37,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,15,5.0,54,20.0,  
1105,40003061,4,SALAMANCA           ,404,GUINDALERA          ,11018122,1,553400,CALLE                   ,OTERO                                             ,NUM,3,28028,1,Puerta Calle,1,Abierto,20,,PB,,,,RESTAURANTE EL MIRADOR CAFETERIA,1,Anual,1,Abierta,51.84,51.84,21/11/2014,11018122,1,553400,CALLE                   ,OTERO                                             ,NUM,3,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,15,15.0,60,60.0,  
136,270490968,12,USERA               ,1204,ALMENDRALES         ,11082484,1,219800,CALLE                   ,CRISTO DE LA VICTORIA                             ,NUM,21,28026,1,Puerta Calle,1,Abierto,20,,SO,B,,,BAR CLEMENTE,1,Anual,1,Abierta,16.49,16.49,06/05/2014,11082484,1,219800,CALLE                   ,CRISTO DE LA VICTORIA                             ,NUM,21,  ,Acera,00:00:00,00:00:00,00:00:00,00:00:00,0,0.0,7,0.0,21,0.0,  
557,270438092,2,ARGANZUELA          ,206,PALOS DE LA FRONTERA,11010283,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,35,28045,1,Puerta Calle,1,Abierto,20,,PB,,,,BAR EL RINCÓN DE ELENA,1,Anual,1,Abierta,52.02,52.02,25/06/2014,11010283,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,35,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,12,12.0,41,41.0,  
138,270309378,2,ARGANZUELA          ,202,ACACIAS             ,11008516,1,2900,PASEO                   ,ACACIAS                                           ,NUM,3,28005,1,Puerta Calle,1,Abierto,10,,PB,A,,,CAFETERIA HINOJAR,1,Anual,1,Abierta,18.9,18.9,06/05/2014,11008516,1,2900,PASEO                   ,ACACIAS                                           ,NUM,3,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,10,0.0,25,0.0,  
558,270034452,2,ARGANZUELA          ,206,PALOS DE LA FRONTERA,11009883,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,53,28045,1,Puerta Calle,1,Abierto,10,A,PB,05,,,BAR LA AMISTAD,1,Anual,1,Abierta,13.14,13.14,25/06/2014,11009883,1,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,NUM,53,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,6,6.0,17,17.0,  
142,270184965,18,VILLA DE VALLECAS   ,1802,SANTA EUGENIA       ,11131628,1,796850,CALLE                   ,VIRGEN DE LAS VIÑAS                               ,NUM,16,28031,0,Agrupado,1,Abierto,0,,PB,EX11,448497.53,4470264.5,BAR LA TERRAZA (LOCAL 11 Y 12) (L-100),1,Anual,1,Abierta,48.25,48.25,07/05/2014,11131628,1,796850,CALLE                   ,VIRGEN DE LAS VIÑAS                               ,NUM,16,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,17,17.0,58,58.0,  
564,20000492,2,ARGANZUELA          ,201,IMPERIAL            ,11008029,1,795300,PASEO                   ,VIRGEN DEL PUERTO                                 ,NUM,47,28005,1,Puerta Calle,4,Cerrado,40,,PB,,,,POR DEFINIR,1,Anual,1,Abierta,25.92,25.92,25/06/2014,11008029,1,795300,PASEO                   ,VIRGEN DEL PUERTO                                 ,NUM,47,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,12,12.0,24,24.0,  
146,20000056,2,ARGANZUELA          ,201,IMPERIAL            ,11008214,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,50,28005,1,Puerta Calle,1,Abierto,30,,PB,2DR,,,LOS MAJES,1,Anual,1,Abierta,27.2,27.2,07/05/2014,11008214,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,50,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,4,4.0,16,16.0,  
586,270419423,4,SALAMANCA           ,402,GOYA                ,11014828,1,290200,AVENIDA                 ,FELIPE II                                         ,NUM,12,28009,1,Puerta Calle,1,Abierto,20,,PB,02,,,RÓTULO PUBLICITARIO,1,Anual,1,Abierta,26.62,26.62,01/07/2014,11014828,1,290200,AVENIDA                 ,FELIPE II                                         ,NUM,12,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,7,7.0,19,19.0,  
151,270540061,12,USERA               ,1204,ALMENDRALES         ,11083655,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,201,28026,1,Puerta Calle,1,Abierto,10,,PB,A,,,MONTEFERRO,1,Anual,1,Abierta,23.04,23.04,09/05/2014,11083655,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,201,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,18,18.0,36,36.0,  
597,280016582,2,ARGANZUELA          ,201,IMPERIAL            ,11008132,1,706400,RONDA                   ,SEGOVIA                                           ,NUM,22,28005,1,Puerta Calle,1,Abierto,20,,PB,DR,,,OFICINAS PRIVADAS DE GESTION EMPRESA,2,Estacional,1,Abierta,14.58,38.13,02/07/2014,11008132,1,706400,RONDA                   ,SEGOVIA                                           ,NUM,22,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,7,0.0,14,0.0,  
153,270534735,12,USERA               ,1203,SAN FERMIN          ,31013535,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,16,28041,1,Puerta Calle,1,Abierto,60,,PB,6.1,,,PARRILLA BONALMA,1,Anual,1,Abierta,22.23,22.23,09/05/2014,31013535,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,16, A,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,8.0,22,22.0, A
610,270190399,21,BARAJAS             ,2103,CASCO H.BARAJAS     ,11140993,1,439900,AVENIDA                 ,LOGROÑO                                           ,NUM,148,28042,1,Puerta Calle,1,Abierto,10,,PB,01,,,MUESTRA ILUMINADA,2,Estacional,1,Abierta,24.3,,03/07/2014,11140993,1,439900,AVENIDA                 ,LOGROÑO                                           ,NUM,148,  ,Acera,,,,,0,,9,,27,,  
